    0.10000E-03    0.20653E+12
    0.10202E-03    0.21043E+12
    0.10408E-03    0.21441E+12
    0.10618E-03    0.21848E+12
    0.10833E-03    0.22263E+12
    0.11052E-03    0.22688E+12
    0.11275E-03    0.23121E+12
    0.11503E-03    0.23564E+12
    0.11735E-03    0.24016E+12
    0.11972E-03    0.24478E+12
    0.12214E-03    0.24949E+12
    0.12461E-03    0.25431E+12
    0.12712E-03    0.25922E+12
    0.12969E-03    0.26424E+12
    0.13231E-03    0.26937E+12
    0.13499E-03    0.27460E+12
    0.13771E-03    0.27994E+12
    0.14049E-03    0.28539E+12
    0.14333E-03    0.29096E+12
    0.14623E-03    0.29664E+12
    0.14918E-03    0.30244E+12
    0.15220E-03    0.30836E+12
    0.15527E-03    0.31440E+12
    0.15841E-03    0.32057E+12
    0.16161E-03    0.32686E+12
    0.16487E-03    0.33329E+12
    0.16820E-03    0.33985E+12
    0.17160E-03    0.34654E+12
    0.17507E-03    0.35337E+12
    0.17860E-03    0.36034E+12
    0.18221E-03    0.36745E+12
    0.18589E-03    0.37471E+12
    0.18965E-03    0.38212E+12
    0.19348E-03    0.38968E+12
    0.19739E-03    0.39739E+12
    0.20138E-03    0.40527E+12
    0.20544E-03    0.41330E+12
    0.20959E-03    0.42149E+12
    0.21383E-03    0.42985E+12
    0.21815E-03    0.43839E+12
    0.22255E-03    0.44709E+12
    0.22705E-03    0.45597E+12
    0.23164E-03    0.46503E+12
    0.23632E-03    0.47428E+12
    0.24109E-03    0.48371E+12
    0.24596E-03    0.49333E+12
    0.25093E-03    0.50315E+12
    0.25600E-03    0.51316E+12
    0.26117E-03    0.52338E+12
    0.26645E-03    0.53380E+12
    0.27183E-03    0.54444E+12
    0.27732E-03    0.55528E+12
    0.28292E-03    0.56635E+12
    0.28864E-03    0.57763E+12
    0.29447E-03    0.58915E+12
    0.30042E-03    0.60089E+12
    0.30649E-03    0.61287E+12
    0.31268E-03    0.62508E+12
    0.31899E-03    0.63754E+12
    0.32544E-03    0.65025E+12
    0.33201E-03    0.66322E+12
    0.33872E-03    0.67644E+12
    0.34556E-03    0.68992E+12
    0.35254E-03    0.70368E+12
    0.35966E-03    0.71770E+12
    0.36693E-03    0.73201E+12
    0.37434E-03    0.74660E+12
    0.38190E-03    0.76147E+12
    0.38962E-03    0.77664E+12
    0.39749E-03    0.79211E+12
    0.40552E-03    0.80789E+12
    0.41371E-03    0.82397E+12
    0.42207E-03    0.84038E+12
    0.43060E-03    0.85710E+12
    0.43929E-03    0.87415E+12
    0.44817E-03    0.89154E+12
    0.45722E-03    0.90927E+12
    0.46646E-03    0.92735E+12
    0.47588E-03    0.94577E+12
    0.48550E-03    0.96456E+12
    0.49530E-03    0.98371E+12
    0.50531E-03    0.10032E+13
    0.51552E-03    0.10231E+13
    0.52593E-03    0.10434E+13
    0.53656E-03    0.10641E+13
    0.54739E-03    0.10852E+13
    0.55845E-03    0.11067E+13
    0.56973E-03    0.11286E+13
    0.58124E-03    0.11509E+13
    0.59299E-03    0.11737E+13
    0.60496E-03    0.11969E+13
    0.61719E-03    0.12205E+13
    0.62965E-03    0.12446E+13
    0.64237E-03    0.12691E+13
    0.65535E-03    0.12941E+13
    0.66859E-03    0.13196E+13
    0.68210E-03    0.13456E+13
    0.69588E-03    0.13721E+13
    0.70993E-03    0.13990E+13
    0.72427E-03    0.14265E+13
    0.73891E-03    0.14545E+13
    0.75383E-03    0.14830E+13
    0.76906E-03    0.15120E+13
    0.78460E-03    0.15416E+13
    0.80045E-03    0.15717E+13
    0.81662E-03    0.16024E+13
    0.83311E-03    0.16337E+13
    0.84994E-03    0.16655E+13
    0.86711E-03    0.16979E+13
    0.88463E-03    0.17310E+13
    0.90250E-03    0.17646E+13
    0.92073E-03    0.17988E+13
    0.93933E-03    0.18337E+13
    0.95831E-03    0.18692E+13
    0.97767E-03    0.19053E+13
    0.99742E-03    0.19421E+13
    0.10176E-02    0.19796E+13
    0.10381E-02    0.20177E+13
