   225    0.33717E+00    0.56306E-04    0.13573E-02
   226    0.33689E+00    0.58104E-04    0.14558E-02
   227    0.33657E+00    0.60000E-04    0.15547E-02
   228    0.33622E+00    0.61996E-04    0.16538E-02
   229    0.33582E+00    0.64094E-04    0.17532E-02
   230    0.33540E+00    0.66294E-04    0.18528E-02
   231    0.33493E+00    0.68600E-04    0.19525E-02
   232    0.33443E+00    0.71012E-04    0.20524E-02
   233    0.33390E+00    0.73533E-04    0.21523E-02
   234    0.33332E+00    0.76165E-04    0.22523E-02
   235    0.33271E+00    0.78909E-04    0.23523E-02
   236    0.33207E+00    0.81766E-04    0.24522E-02
   237    0.33139E+00    0.84740E-04    0.25520E-02
   238    0.33068E+00    0.87832E-04    0.26517E-02
   239    0.32993E+00    0.91043E-04    0.27512E-02
   240    0.32914E+00    0.94375E-04    0.28505E-02
   241    0.32832E+00    0.97830E-04    0.29496E-02
   242    0.32746E+00    0.10141E-03    0.30483E-02
   243    0.32657E+00    0.10512E-03    0.31467E-02
   244    0.32565E+00    0.10895E-03    0.32448E-02
   245    0.32468E+00    0.11292E-03    0.33424E-02
   246    0.32369E+00    0.11702E-03    0.34395E-02
   247    0.32266E+00    0.12125E-03    0.35361E-02
   248    0.32159E+00    0.12562E-03    0.36322E-02
   249    0.32049E+00    0.13012E-03    0.37277E-02
   250    0.31936E+00    0.13477E-03    0.38226E-02
   251    0.31819E+00    0.13955E-03    0.39168E-02
   252    0.31698E+00    0.14448E-03    0.40103E-02
   253    0.31575E+00    0.14954E-03    0.41030E-02
   254    0.31448E+00    0.15474E-03    0.41950E-02
   255    0.31318E+00    0.16008E-03    0.42861E-02
   256    0.31185E+00    0.16554E-03    0.43765E-02
   257    0.31049E+00    0.17114E-03    0.44659E-02
   258    0.30909E+00    0.17687E-03    0.45544E-02
   259    0.30767E+00    0.18273E-03    0.46419E-02
   260    0.30622E+00    0.18872E-03    0.47285E-02
   261    0.30475E+00    0.19483E-03    0.48140E-02
   262    0.30324E+00    0.20107E-03    0.48985E-02
   263    0.30171E+00    0.20743E-03    0.49819E-02
   264    0.30015E+00    0.21391E-03    0.50642E-02
   265    0.29857E+00    0.22050E-03    0.51453E-02
   266    0.29696E+00    0.22722E-03    0.52252E-02
   267    0.29533E+00    0.23405E-03    0.53038E-02
   268    0.29367E+00    0.24100E-03    0.53812E-02
   269    0.29199E+00    0.24806E-03    0.54573E-02
   270    0.29029E+00    0.25523E-03    0.55320E-02
   271    0.28857E+00    0.26252E-03    0.56054E-02
   272    0.28682E+00    0.26991E-03    0.56774E-02
   273    0.28506E+00    0.27740E-03    0.57479E-02
   274    0.28328E+00    0.28501E-03    0.58169E-02
   275    0.28147E+00    0.29271E-03    0.58845E-02
   276    0.27965E+00    0.30052E-03    0.59504E-02
   277    0.27781E+00    0.30843E-03    0.60148E-02
   278    0.27596E+00    0.31644E-03    0.60776E-02
   279    0.27408E+00    0.32455E-03    0.61387E-02
   280    0.27220E+00    0.33275E-03    0.61981E-02
   281    0.27029E+00    0.34105E-03    0.62558E-02
   282    0.26837E+00    0.34943E-03    0.63118E-02
   283    0.26644E+00    0.35792E-03    0.63659E-02
   284    0.26450E+00    0.36649E-03    0.64182E-02
   285    0.26254E+00    0.37514E-03    0.64687E-02
   286    0.26057E+00    0.38389E-03    0.65172E-02
   287    0.25859E+00    0.39272E-03    0.65638E-02
   288    0.25659E+00    0.40163E-03    0.66084E-02
   289    0.25459E+00    0.41063E-03    0.66511E-02
   290    0.25258E+00    0.41970E-03    0.66917E-02
   291    0.25056E+00    0.42886E-03    0.67302E-02
   292    0.24853E+00    0.43809E-03    0.67666E-02
   293    0.24649E+00    0.44740E-03    0.68008E-02
   294    0.24445E+00    0.45678E-03    0.68329E-02
   295    0.24240E+00    0.46624E-03    0.68627E-02
   296    0.24034E+00    0.47576E-03    0.68903E-02
   297    0.23828E+00    0.48536E-03    0.69156E-02
   298    0.23622E+00    0.49502E-03    0.69386E-02
   299    0.23415E+00    0.50475E-03    0.69593E-02
   300    0.23208E+00    0.51454E-03    0.69775E-02
   301    0.23001E+00    0.52440E-03    0.69933E-02
   302    0.22793E+00    0.53431E-03    0.70067E-02
   303    0.22585E+00    0.54428E-03    0.70177E-02
   304    0.22378E+00    0.55430E-03    0.70264E-02
   305    0.22170E+00    0.56437E-03    0.70326E-02
   306    0.21962E+00    0.57448E-03    0.70366E-02
   307    0.21754E+00    0.58462E-03    0.70381E-02
   308    0.21547E+00    0.59480E-03    0.70374E-02
   309    0.21339E+00    0.60500E-03    0.70344E-02
   310    0.21132E+00    0.61523E-03    0.70290E-02
   311    0.20926E+00    0.62548E-03    0.70214E-02
   312    0.20719E+00    0.63574E-03    0.70116E-02
   313    0.20513E+00    0.64602E-03    0.69995E-02
   314    0.20308E+00    0.65630E-03    0.69852E-02
   315    0.20103E+00    0.66658E-03    0.69687E-02
   316    0.19899E+00    0.67686E-03    0.69500E-02
   317    0.19695E+00    0.68713E-03    0.69291E-02
   318    0.19492E+00    0.69739E-03    0.69060E-02
   319    0.19290E+00    0.70764E-03    0.68808E-02
   320    0.19089E+00    0.71786E-03    0.68535E-02
   321    0.18888E+00    0.72806E-03    0.68241E-02
   322    0.18689E+00    0.73824E-03    0.67925E-02
   323    0.18490E+00    0.74837E-03    0.67589E-02
   324    0.18293E+00    0.75848E-03    0.67233E-02
   325    0.18096E+00    0.76854E-03    0.66855E-02
