    0.10000E-03    0.20663E+12
    0.10202E-03    0.21053E+12
    0.10408E-03    0.21452E+12
    0.10618E-03    0.21859E+12
    0.10833E-03    0.22275E+12
    0.11052E-03    0.22699E+12
    0.11275E-03    0.23133E+12
    0.11503E-03    0.23576E+12
    0.11735E-03    0.24029E+12
    0.11972E-03    0.24491E+12
    0.12214E-03    0.24962E+12
    0.12461E-03    0.25444E+12
    0.12712E-03    0.25936E+12
    0.12969E-03    0.26438E+12
    0.13231E-03    0.26951E+12
    0.13499E-03    0.27475E+12
    0.13771E-03    0.28009E+12
    0.14049E-03    0.28555E+12
    0.14333E-03    0.29112E+12
    0.14623E-03    0.29681E+12
    0.14918E-03    0.30261E+12
    0.15220E-03    0.30854E+12
    0.15527E-03    0.31459E+12
    0.15841E-03    0.32076E+12
    0.16161E-03    0.32706E+12
    0.16487E-03    0.33349E+12
    0.16820E-03    0.34006E+12
    0.17160E-03    0.34676E+12
    0.17507E-03    0.35360E+12
    0.17860E-03    0.36057E+12
    0.18221E-03    0.36770E+12
    0.18589E-03    0.37496E+12
    0.18965E-03    0.38238E+12
    0.19348E-03    0.38995E+12
    0.19739E-03    0.39767E+12
    0.20138E-03    0.40555E+12
    0.20544E-03    0.41359E+12
    0.20959E-03    0.42180E+12
    0.21383E-03    0.43017E+12
    0.21815E-03    0.43872E+12
    0.22255E-03    0.44743E+12
    0.22705E-03    0.45633E+12
    0.23164E-03    0.46540E+12
    0.23632E-03    0.47466E+12
    0.24109E-03    0.48411E+12
    0.24596E-03    0.49375E+12
    0.25093E-03    0.50358E+12
    0.25600E-03    0.51361E+12
    0.26117E-03    0.52385E+12
    0.26645E-03    0.53429E+12
    0.27183E-03    0.54494E+12
    0.27732E-03    0.55581E+12
    0.28292E-03    0.56690E+12
    0.28864E-03    0.57821E+12
    0.29447E-03    0.58974E+12
    0.30042E-03    0.60151E+12
    0.30649E-03    0.61352E+12
    0.31268E-03    0.62577E+12
    0.31899E-03    0.63826E+12
    0.32544E-03    0.65100E+12
    0.33201E-03    0.66400E+12
    0.33872E-03    0.67725E+12
    0.34556E-03    0.69077E+12
    0.35254E-03    0.70457E+12
    0.35966E-03    0.71863E+12
    0.36693E-03    0.73298E+12
    0.37434E-03    0.74761E+12
    0.38190E-03    0.76254E+12
    0.38962E-03    0.77776E+12
    0.39749E-03    0.79328E+12
    0.40552E-03    0.80911E+12
    0.41371E-03    0.82526E+12
    0.42207E-03    0.84172E+12
    0.43060E-03    0.85851E+12
    0.43929E-03    0.87564E+12
    0.44817E-03    0.89310E+12
    0.45722E-03    0.91090E+12
    0.46646E-03    0.92906E+12
    0.47588E-03    0.94757E+12
    0.48550E-03    0.96645E+12
    0.49530E-03    0.98570E+12
    0.50531E-03    0.10053E+13
    0.51552E-03    0.10253E+13
    0.52593E-03    0.10457E+13
    0.53656E-03    0.10665E+13
    0.54739E-03    0.10877E+13
    0.55845E-03    0.11094E+13
    0.56973E-03    0.11314E+13
    0.58124E-03    0.11539E+13
    0.59299E-03    0.11768E+13
    0.60496E-03    0.12001E+13
    0.61719E-03    0.12239E+13
    0.62965E-03    0.12482E+13
    0.64237E-03    0.12729E+13
    0.65535E-03    0.12981E+13
    0.66859E-03    0.13238E+13
    0.68210E-03    0.13500E+13
    0.69588E-03    0.13767E+13
    0.70993E-03    0.14039E+13
    0.72427E-03    0.14316E+13
    0.73891E-03    0.14598E+13
    0.75383E-03    0.14886E+13
    0.76906E-03    0.15179E+13
